contrato_id,customer_id,plano_id,data_inicio,data_cancelamento,fidelidade_meses,status,motivo_cancelamento
2683,2683,2,2022-05-12,,12.0,ativo,
2684,2684,2,2023-05-18,,12.0,ativo,
2685,2685,1,2024-06-16,,24.0,ativo,
2686,2686,2,2024-05-08,,12.0,ativo,
2687,2687,1,2022-07-07,,24.0,ativo,
2688,2688,3,2023-12-17,,24.0,ativo,
2689,2689,1,2024-06-06,,,ativo,
2690,2690,1,2022-11-16,,24.0,ativo,
2691,2691,3,2024-03-14,,,ativo,
2692,2692,3,2022-03-09,,,ativo,
2693,2693,2,2023-12-12,,,ativo,
2694,2694,3,2023-10-11,,24.0,ativo,
2695,2695,1,2024-02-15,,,ativo,
2696,2696,1,2022-08-18,2022-10-17,12.0,cancelado,Atendimento ruim
2697,2697,3,2023-03-08,,24.0,ativo,
2698,2698,3,2023-06-01,,12.0,ativo,
2699,2699,2,2024-02-01,,24.0,ativo,
2700,2700,1,2022-08-08,,12.0,ativo,
2701,2701,4,2024-04-14,,,ativo,
2702,2702,1,2022-11-17,2023-07-20,,cancelado,Atendimento ruim
2703,2703,1,2024-02-17,,12.0,ativo,
2704,2704,3,2022-01-24,,12.0,ativo,
2705,2705,1,2023-06-03,2023-12-30,24.0,cancelado,Migracao para concorrente
2706,2706,2,2022-03-24,2023-10-17,12.0,cancelado,Migracao para concorrente
2707,2707,2,2023-09-04,2024-10-11,24.0,cancelado,Preço alto
2708,2708,1,2022-05-26,2022-09-13,12.0,cancelado,Atendimento ruim
2709,2709,4,2024-03-30,,12.0,ativo,
2710,2710,2,2022-07-21,2022-11-06,,cancelado,Migracao para concorrente
2711,2711,1,2023-01-13,,12.0,ativo,
2712,2712,2,2024-04-01,,12.0,ativo,
2713,2713,2,2022-03-11,,12.0,ativo,
2714,2714,2,2022-12-20,,24.0,ativo,
2715,2715,1,2023-10-05,,,ativo,
2716,2716,2,2023-05-16,2024-11-11,12.0,cancelado,Problemas de rede
2717,2717,1,2023-08-25,,,ativo,
2718,2718,3,2023-03-01,,24.0,ativo,
2719,2719,1,2022-01-14,,24.0,ativo,
2720,2720,1,2024-03-04,,24.0,ativo,
2721,2721,3,2023-01-29,2024-05-01,,cancelado,Problemas de rede
2722,2722,2,2024-04-09,,12.0,ativo,
2723,2723,2,2023-03-15,,,ativo,
2724,2724,2,2024-05-19,2024-08-26,12.0,cancelado,Atendimento ruim
2725,2725,1,2023-02-07,,24.0,ativo,
2726,2726,2,2023-07-12,,,ativo,
2727,2727,2,2022-06-26,,12.0,ativo,
2728,2728,2,2022-11-19,2023-12-23,,cancelado,Problemas de rede
2729,2729,1,2022-03-31,,,ativo,
2730,2730,2,2023-06-28,,12.0,ativo,
2731,2731,3,2022-01-25,,12.0,ativo,
2732,2732,1,2024-01-07,2024-10-31,,cancelado,Preço alto
2733,2733,3,2022-10-05,,12.0,ativo,
2734,2734,2,2022-12-09,2023-02-17,12.0,cancelado,Atendimento ruim
2735,2735,1,2023-02-11,2024-01-22,,cancelado,Migracao para concorrente
2736,2736,2,2024-04-17,,12.0,ativo,
2737,2737,1,2023-04-18,,24.0,ativo,
2738,2738,3,2022-01-12,,12.0,ativo,
2739,2739,2,2022-06-06,,12.0,ativo,
2740,2740,1,2022-10-08,,24.0,ativo,
2741,2741,2,2022-08-09,2023-01-19,24.0,cancelado,Problemas de rede
2742,2742,3,2024-02-10,,24.0,ativo,
2743,2743,2,2023-08-28,,12.0,ativo,
2744,2744,1,2023-05-04,,12.0,ativo,
2745,2745,1,2023-08-01,,,ativo,
2746,2746,3,2023-02-17,,,ativo,
2747,2747,1,2024-04-13,,12.0,ativo,
2748,2748,2,2023-06-07,,,ativo,
2749,2749,1,2023-02-10,,12.0,ativo,
2750,2750,3,2022-10-01,2023-11-01,,cancelado,Preço alto
2751,2751,3,2022-09-26,,24.0,ativo,
2752,2752,1,2022-03-10,2023-02-27,24.0,cancelado,Migracao para concorrente
2753,2753,2,2022-06-28,,12.0,ativo,
2754,2754,3,2023-01-02,,12.0,ativo,
2755,2755,3,2022-05-09,,24.0,ativo,
2756,2756,4,2023-03-13,,,ativo,
2757,2757,1,2023-08-10,,24.0,ativo,
2758,2758,3,2024-05-12,,12.0,ativo,
2759,2759,1,2023-02-08,,12.0,ativo,
2760,2760,1,2022-04-12,,,ativo,
2761,2761,2,2022-10-29,,24.0,ativo,
2762,2762,4,2023-03-01,,,ativo,
2763,2763,2,2022-09-05,,12.0,ativo,
2764,2764,3,2024-04-25,,24.0,ativo,
2765,2765,1,2024-05-19,,12.0,ativo,
2766,2766,4,2024-06-27,,12.0,ativo,
2767,2767,4,2024-01-10,,24.0,ativo,
2768,2768,2,2022-10-29,,,ativo,
2769,2769,1,2022-06-21,,,ativo,
2770,2770,3,2024-05-10,,12.0,ativo,
2771,2771,1,2023-08-10,,,ativo,
2772,2772,3,2022-05-16,,12.0,ativo,
2773,2773,1,2022-02-08,,12.0,ativo,
2774,2774,4,2023-10-30,,12.0,ativo,
2775,2775,1,2023-02-10,,12.0,ativo,
2776,2776,1,2024-02-11,,12.0,ativo,
2777,2777,4,2023-08-11,,12.0,ativo,
2778,2778,2,2023-02-22,,12.0,ativo,
2779,2779,2,2024-03-30,,,ativo,
2780,2780,1,2023-11-25,,,ativo,
2781,2781,2,2023-08-17,,12.0,ativo,
2782,2782,3,2023-04-01,,24.0,ativo,
2783,2783,2,2022-08-07,2022-11-22,12.0,cancelado,Outros
2784,2784,1,2022-11-24,,,ativo,
2785,2785,1,2023-08-12,,,ativo,
2786,2786,3,2022-02-07,2023-05-16,,cancelado,Preço alto
2787,2787,3,2022-07-24,,24.0,ativo,
2788,2788,1,2023-02-27,2024-12-29,24.0,cancelado,Problemas de rede
2789,2789,1,2023-11-18,,,ativo,
2790,2790,1,2022-12-11,,12.0,ativo,
2791,2791,3,2022-04-24,,,ativo,
2792,2792,2,2022-02-02,2022-09-15,24.0,cancelado,Preço alto
2793,2793,2,2024-03-08,,24.0,ativo,
2794,2794,1,2022-08-16,,,ativo,
2795,2795,3,2022-05-20,,12.0,ativo,
2796,2796,2,2023-06-19,,24.0,ativo,
2797,2797,3,2023-01-25,,12.0,ativo,
2798,2798,2,2022-01-10,2022-09-03,24.0,cancelado,Outros
2799,2799,2,2023-08-03,,,ativo,
2800,2800,2,2023-04-01,,12.0,ativo,
2801,2801,3,2023-09-03,,12.0,ativo,
2802,2802,4,2023-07-12,,12.0,ativo,
2803,2803,1,2024-04-18,,24.0,ativo,
2804,2804,4,2023-12-02,,12.0,ativo,
2805,2805,2,2024-06-10,,,ativo,
2806,2806,2,2023-01-02,2024-06-07,,cancelado,Outros
2807,2807,1,2022-02-21,,,ativo,
2808,2808,4,2022-11-19,,,ativo,
2809,2809,1,2023-07-10,,12.0,ativo,
2810,2810,1,2023-10-04,,,ativo,
2811,2811,1,2024-05-27,,12.0,ativo,
2812,2812,3,2023-12-02,,12.0,ativo,
2813,2813,1,2023-08-06,,24.0,ativo,
2814,2814,2,2022-05-18,,24.0,ativo,
2815,2815,1,2023-04-17,2024-11-06,12.0,cancelado,Preço alto
2816,2816,1,2024-06-16,,24.0,ativo,
2817,2817,1,2022-11-01,,,ativo,
2818,2818,2,2022-11-11,2023-07-09,24.0,cancelado,Migracao para concorrente
2819,2819,1,2023-08-20,,12.0,ativo,
2820,2820,2,2022-08-18,,12.0,ativo,
2821,2821,1,2022-05-31,,,ativo,
2822,2822,2,2023-07-19,,24.0,ativo,
2823,2823,1,2024-06-23,,24.0,ativo,
2824,2824,2,2022-07-29,,24.0,ativo,
2825,2825,4,2023-10-25,2024-03-26,,cancelado,Migracao para concorrente
2826,2826,2,2022-12-24,2024-06-26,,cancelado,Outros
2827,2827,2,2024-06-01,,12.0,ativo,
2828,2828,1,2023-03-03,,12.0,ativo,
2829,2829,2,2023-03-27,,,ativo,
2830,2830,1,2023-07-31,,24.0,ativo,
2831,2831,1,2023-07-09,2024-01-16,,cancelado,Atendimento ruim
2832,2832,2,2023-06-17,,24.0,ativo,
2833,2833,4,2024-05-04,,,ativo,
2834,2834,2,2023-09-17,,,ativo,
2835,2835,2,2022-04-28,,24.0,ativo,
2836,2836,1,2023-07-14,,12.0,ativo,
2837,2837,1,2022-08-27,,,ativo,
2838,2838,4,2022-10-20,,12.0,ativo,
2839,2839,2,2023-06-13,,12.0,ativo,
2840,2840,1,2024-02-02,,24.0,ativo,
2841,2841,1,2024-05-11,,,ativo,
2842,2842,3,2022-09-21,,,ativo,
2843,2843,2,2023-05-03,,,ativo,
2844,2844,3,2023-05-14,,,ativo,
2845,2845,1,2022-12-14,2023-07-05,12.0,cancelado,Atendimento ruim
2846,2846,1,2023-06-14,,,ativo,
2847,2847,1,2024-06-15,,,ativo,
2848,2848,1,2022-05-02,2024-04-01,,cancelado,Migracao para concorrente
2849,2849,2,2024-03-17,,12.0,ativo,
2850,2850,1,2023-10-14,2024-08-01,,cancelado,Atendimento ruim
2851,2851,4,2022-05-26,,24.0,ativo,
2852,2852,3,2023-02-21,,24.0,ativo,
2853,2853,2,2022-09-15,,,ativo,
2854,2854,3,2022-01-04,,12.0,ativo,
2855,2855,2,2024-05-29,,,ativo,
2856,2856,2,2022-06-02,,,ativo,
2857,2857,1,2023-09-25,,12.0,ativo,
2858,2858,2,2022-08-18,,,ativo,
2859,2859,1,2024-01-10,,,ativo,
2860,2860,2,2022-06-06,2023-08-12,24.0,cancelado,Migracao para concorrente
2861,2861,1,2022-03-30,,12.0,ativo,
2862,2862,1,2022-03-20,,24.0,ativo,
2863,2863,1,2024-01-26,,12.0,ativo,
2864,2864,3,2023-03-12,,12.0,ativo,
2865,2865,2,2023-04-15,,12.0,ativo,
2866,2866,2,2023-03-02,,12.0,ativo,
2867,2867,2,2024-02-13,,12.0,ativo,
2868,2868,1,2023-09-06,,24.0,ativo,
2869,2869,1,2023-01-15,,24.0,ativo,
2870,2870,2,2024-05-19,,,ativo,
2871,2871,2,2024-06-12,,12.0,ativo,
2872,2872,1,2022-06-14,,,ativo,
2873,2873,1,2022-10-25,,12.0,ativo,
2874,2874,1,2023-03-21,,,ativo,
2875,2875,2,2023-01-06,2024-05-31,24.0,cancelado,Problemas de rede
2876,2876,2,2022-04-29,,12.0,ativo,
2877,2877,2,2024-02-20,,24.0,ativo,
2878,2878,1,2022-02-05,,24.0,ativo,
2879,2879,1,2024-06-29,,,ativo,
2880,2880,1,2023-05-03,,,ativo,
2881,2881,2,2022-03-23,,24.0,ativo,
2882,2882,1,2023-02-19,,24.0,ativo,
2883,2883,3,2023-11-04,,,ativo,
2884,2884,3,2022-01-11,,12.0,ativo,
2885,2885,3,2022-11-08,,12.0,ativo,
2886,2886,2,2023-02-06,,,ativo,
2887,2887,2,2022-02-05,,,ativo,
2888,2888,2,2023-12-23,,,ativo,
2889,2889,1,2023-05-02,,24.0,ativo,
2890,2890,1,2023-05-05,,12.0,ativo,
2891,2891,2,2023-07-31,,12.0,ativo,
2892,2892,1,2022-10-24,,24.0,ativo,
2893,2893,3,2023-12-09,,12.0,ativo,
2894,2894,2,2022-10-25,,,ativo,
2895,2895,3,2024-04-20,,,ativo,
2896,2896,1,2023-03-21,,,ativo,
2897,2897,1,2022-09-27,,24.0,ativo,
2898,2898,1,2023-10-19,2023-12-06,24.0,cancelado,Migracao para concorrente
2899,2899,4,2022-02-27,,24.0,ativo,
2900,2900,3,2022-04-12,2023-12-12,24.0,cancelado,Problemas de rede
2901,2901,2,2024-01-04,,12.0,ativo,
2902,2902,1,2022-03-09,,12.0,ativo,
2903,2903,4,2022-01-09,2023-04-10,,cancelado,Outros
2904,2904,2,2023-08-10,,,ativo,
2905,2905,1,2023-01-16,,,ativo,
2906,2906,1,2024-04-01,,12.0,ativo,
2907,2907,1,2023-07-18,2024-12-24,12.0,cancelado,Atendimento ruim
2908,2908,2,2023-08-25,,,ativo,
2909,2909,2,2023-08-02,,12.0,ativo,
2910,2910,1,2022-02-25,2022-08-01,12.0,cancelado,Outros
2911,2911,4,2023-10-01,,,ativo,
2912,2912,1,2022-11-10,2023-08-13,12.0,cancelado,Preço alto
2913,2913,1,2022-05-15,,24.0,ativo,
2914,2914,2,2022-05-20,2022-10-21,12.0,cancelado,Preço alto
2915,2915,1,2022-12-13,,,ativo,
2916,2916,1,2022-06-13,,24.0,ativo,
2917,2917,1,2022-04-13,2023-05-27,12.0,cancelado,Outros
2918,2918,1,2024-02-14,,24.0,ativo,
2919,2919,3,2023-11-26,,,ativo,
2920,2920,1,2022-01-11,,12.0,ativo,
2921,2921,3,2023-12-22,,24.0,ativo,
2922,2922,1,2023-07-08,,12.0,ativo,
2923,2923,4,2022-12-22,,,ativo,
2924,2924,1,2022-12-22,,12.0,ativo,
2925,2925,2,2024-06-10,,,ativo,
2926,2926,2,2022-10-02,,24.0,ativo,
2927,2927,2,2023-07-20,,24.0,ativo,
2928,2928,1,2023-12-06,,,ativo,
2929,2929,1,2023-09-03,2024-11-13,12.0,cancelado,Migracao para concorrente
2930,2930,3,2022-02-07,,12.0,ativo,
2931,2931,1,2023-01-19,,12.0,ativo,
2932,2932,1,2024-06-05,,12.0,ativo,
2933,2933,4,2022-03-14,2024-01-20,12.0,cancelado,Migracao para concorrente
2934,2934,3,2023-10-11,,24.0,ativo,
2935,2935,1,2022-10-09,,12.0,ativo,
2936,2936,3,2023-04-17,,,ativo,
2937,2937,1,2022-04-04,2022-11-19,,cancelado,Atendimento ruim
2938,2938,1,2022-10-08,,12.0,ativo,
2939,2939,1,2023-07-29,2023-10-04,24.0,cancelado,Outros
2940,2940,2,2023-10-01,,,ativo,
2941,2941,1,2022-03-31,,12.0,ativo,
2942,2942,2,2023-07-05,,12.0,ativo,
2943,2943,3,2022-08-08,,12.0,ativo,
2944,2944,4,2023-10-09,,24.0,ativo,
2945,2945,2,2022-03-06,,,ativo,
2946,2946,3,2022-07-27,,12.0,ativo,
2947,2947,2,2023-03-14,,24.0,ativo,
2948,2948,1,2022-04-18,,24.0,ativo,
2949,2949,4,2024-03-10,,12.0,ativo,
2950,2950,2,2022-02-24,,12.0,ativo,
2951,2951,2,2023-11-17,,,ativo,
2952,2952,1,2022-05-11,,12.0,ativo,
2953,2953,2,2024-06-09,,12.0,ativo,
2954,2954,2,2022-01-14,,,ativo,
2955,2955,2,2023-03-28,,,ativo,
2956,2956,3,2024-02-08,,12.0,ativo,
2957,2957,1,2022-11-01,,24.0,ativo,
2958,2958,3,2022-02-09,,,ativo,
2959,2959,3,2022-11-20,,24.0,ativo,
2960,2960,3,2022-06-23,,24.0,ativo,
2961,2961,2,2022-06-29,2024-01-18,24.0,cancelado,Preço alto
2962,2962,3,2022-09-13,,,ativo,
2963,2963,3,2022-11-08,,12.0,ativo,
2964,2964,1,2023-12-13,,,ativo,
2965,2965,2,2024-06-18,,12.0,ativo,
2966,2966,3,2023-11-29,,12.0,ativo,
2967,2967,2,2024-06-05,,,ativo,
2968,2968,2,2024-06-25,,12.0,ativo,
2969,2969,1,2022-08-26,,24.0,ativo,
2970,2970,2,2023-05-02,,,ativo,
2971,2971,1,2024-04-09,,12.0,ativo,
2972,2972,3,2023-07-16,,12.0,ativo,
2973,2973,2,2024-05-21,,,ativo,
2974,2974,1,2022-03-10,,,ativo,
2975,2975,3,2024-04-20,,12.0,ativo,
2976,2976,2,2023-09-17,,24.0,ativo,
2977,2977,2,2024-05-15,2024-09-21,12.0,cancelado,Outros
2978,2978,2,2022-10-30,2022-12-01,24.0,cancelado,Outros
2979,2979,1,2022-06-03,,12.0,ativo,
2980,2980,1,2024-04-30,,,ativo,
2981,2981,2,2023-10-17,,24.0,ativo,
2982,2982,1,2022-07-07,,,ativo,
2983,2983,3,2024-05-30,,12.0,ativo,
2984,2984,3,2023-05-24,,,ativo,
2985,2985,2,2023-04-25,2023-06-07,24.0,cancelado,Atendimento ruim
2986,2986,1,2023-09-12,,,ativo,
2987,2987,1,2022-11-13,,,ativo,
2988,2988,2,2022-09-20,,24.0,ativo,
2989,2989,1,2024-04-17,,24.0,ativo,
2990,2990,2,2022-01-24,2022-03-18,,cancelado,Migracao para concorrente
2991,2991,3,2023-10-22,,,ativo,
2992,2992,4,2023-07-31,,24.0,ativo,
2993,2993,3,2022-06-16,,,ativo,
2994,2994,2,2022-12-06,,24.0,ativo,
2995,2995,2,2024-01-02,,24.0,ativo,
2996,2996,1,2022-12-01,2023-07-12,12.0,cancelado,Preço alto
2997,2997,1,2024-03-07,,24.0,ativo,
2998,2998,3,2024-06-29,,12.0,ativo,
2999,2999,1,2023-02-20,,24.0,ativo,
3000,3000,3,2023-07-25,,24.0,ativo,
