ticket_id,customer_id,data_abertura,data_fechamento,categoria,status,sla_atingido
2357,1959,2023-07-18,,Cobranca,aberto,sim
2358,1959,2024-11-16,2024-11-25,Rede,fechado,sim
2359,1961,2023-12-08,2023-12-14,Rede,fechado,sim
2360,1962,2024-02-10,,Rede,pendente,nao
2361,1963,2023-10-24,2023-10-27,Rede,fechado,sim
2362,1963,2024-07-06,2024-07-20,Cobranca,fechado,sim
2363,1964,2023-07-27,2023-08-08,Rede,fechado,sim
2364,1964,2024-03-02,2024-03-14,Rede,fechado,sim
2365,1965,2023-07-13,2023-07-19,Tecnico,fechado,sim
2366,1967,2023-02-15,2023-02-17,Cobranca,fechado,nao
2367,1969,2024-11-14,2024-11-28,Tecnico,fechado,sim
2368,1970,2023-01-20,,Tecnico,pendente,nao
2369,1970,2023-09-20,2023-10-02,Rede,fechado,
2370,1971,2024-04-22,2024-04-24,Tecnico,fechado,sim
2371,1971,2023-05-22,2023-05-27,Tecnico,fechado,nao
2372,1972,2023-10-14,2023-10-22,Tecnico,fechado,nao
2373,1974,2023-12-09,2023-12-09,Tecnico,fechado,
2374,1976,2024-06-15,2024-06-25,Rede,fechado,sim
2375,1977,2023-01-23,2023-01-23,Atendimento,fechado,sim
2376,1977,2024-11-14,2024-11-16,Cobranca,fechado,nao
2377,1977,2024-11-05,2024-11-13,Cobranca,fechado,sim
2378,1979,2024-09-02,,Rede,pendente,
2379,1980,2024-10-08,2024-10-08,Atendimento,fechado,sim
2380,1980,2024-03-12,2024-03-22,Atendimento,fechado,sim
2381,1980,2023-04-24,2023-05-01,Atendimento,fechado,nao
2382,1983,2024-01-05,,Rede,aberto,sim
2383,1983,2023-12-30,,Cobranca,aberto,sim
2384,1983,2024-06-04,,Cobranca,pendente,sim
2385,1984,2024-01-24,,Rede,aberto,sim
2386,1985,2024-06-29,2024-06-29,Rede,fechado,sim
2387,1986,2024-09-20,2024-09-28,Rede,fechado,nao
2388,1986,2023-12-26,,Tecnico,pendente,
2389,1986,2024-07-04,2024-07-10,Cobranca,fechado,sim
2390,1987,2024-04-22,,Atendimento,pendente,nao
2391,1988,2023-06-06,2023-06-11,Rede,fechado,sim
2392,1989,2023-05-09,2023-05-12,Rede,fechado,
2393,1990,2024-10-07,,Rede,aberto,sim
2394,1990,2023-07-31,,Rede,pendente,nao
2395,1992,2024-07-10,2024-07-20,Tecnico,fechado,nao
2396,1992,2024-12-31,2025-01-01,Tecnico,fechado,sim
2397,1992,2023-05-19,,Rede,aberto,
2398,1993,2024-04-23,2024-05-01,Rede,fechado,nao
2399,1994,2024-07-05,2024-07-19,Tecnico,fechado,sim
2400,1994,2023-09-10,2023-09-16,Rede,fechado,
2401,1996,2024-12-21,,Cobranca,pendente,sim
2402,1996,2023-05-31,2023-06-08,Cobranca,fechado,sim
2403,1996,2024-12-21,2024-12-27,Tecnico,fechado,sim
2404,1998,2024-01-06,2024-01-14,Atendimento,fechado,nao
2405,1998,2023-12-20,,Atendimento,aberto,sim
2406,1999,2023-09-30,2023-10-03,Tecnico,fechado,sim
2407,2001,2023-03-12,2023-03-26,Tecnico,fechado,sim
2408,2002,2024-02-06,2024-02-14,Tecnico,fechado,sim
2409,2003,2023-10-30,2023-11-08,Rede,fechado,sim
2410,2003,2023-01-26,,Rede,aberto,nao
2411,2004,2023-05-23,2023-05-31,Rede,fechado,nao
2412,2005,2024-05-24,2024-06-05,Atendimento,fechado,sim
2413,2005,2023-12-05,,Cobranca,aberto,sim
2414,2005,2024-03-20,,Cobranca,pendente,nao
2415,2005,2023-09-20,,Tecnico,pendente,nao
2416,2009,2023-07-18,2023-07-21,Rede,fechado,nao
2417,2009,2024-11-29,2024-11-29,Atendimento,fechado,sim
2418,2009,2023-06-21,2023-07-04,Rede,fechado,nao
2419,2010,2023-03-08,2023-03-17,Tecnico,fechado,nao
2420,2012,2023-12-17,2023-12-23,Cobranca,fechado,
2421,2013,2024-04-11,2024-04-20,Tecnico,fechado,sim
2422,2013,2023-11-07,2023-11-12,Cobranca,fechado,sim
2423,2013,2023-02-21,2023-03-02,Cobranca,fechado,
2424,2014,2024-06-15,2024-06-16,Rede,fechado,nao
2425,2016,2023-01-30,,Tecnico,pendente,nao
2426,2017,2023-10-23,2023-10-23,Cobranca,fechado,sim
2427,2017,2023-04-08,,Rede,aberto,
2428,2019,2023-11-15,,Rede,aberto,sim
2429,2020,2023-06-05,2023-06-16,Cobranca,fechado,sim
2430,2020,2024-04-18,2024-05-01,Rede,fechado,sim
2431,2021,2024-08-16,,Atendimento,aberto,nao
2432,2021,2024-07-02,2024-07-15,Tecnico,fechado,sim
2433,2023,2024-04-29,2024-05-01,Rede,fechado,sim
2434,2024,2024-10-07,2024-10-16,Rede,fechado,
2435,2025,2024-03-23,2024-03-27,Rede,fechado,sim
2436,2025,2023-08-20,2023-09-02,Tecnico,fechado,sim
2437,2025,2023-01-23,2023-01-26,Atendimento,fechado,sim
2438,2026,2024-09-22,,Cobranca,aberto,
2439,2027,2023-10-09,2023-10-11,Tecnico,fechado,sim
2440,2028,2023-08-04,2023-08-16,Atendimento,fechado,sim
2441,2029,2023-08-13,2023-08-20,Atendimento,fechado,
2442,2029,2024-05-23,,Tecnico,pendente,sim
2443,2030,2023-12-08,,Atendimento,pendente,sim
2444,2031,2024-12-08,2024-12-21,Tecnico,fechado,sim
2445,2031,2023-04-24,,Tecnico,aberto,sim
2446,2031,2023-03-25,2023-03-31,Tecnico,fechado,sim
2447,2031,2023-04-27,2023-05-03,Rede,fechado,sim
2448,2032,2024-08-14,2024-08-24,Cobranca,fechado,sim
2449,2033,2023-06-20,2023-06-22,Atendimento,fechado,sim
2450,2035,2024-05-26,2024-06-04,Cobranca,fechado,nao
2451,2036,2024-05-04,2024-05-14,Cobranca,fechado,nao
2452,2040,2023-05-14,2023-05-20,Atendimento,fechado,nao
2453,2040,2023-10-26,2023-10-28,Cobranca,fechado,sim
2454,2042,2023-08-21,2023-08-27,Tecnico,fechado,sim
2455,2042,2023-02-26,2023-02-27,Tecnico,fechado,nao
2456,2042,2023-05-30,2023-05-30,Rede,fechado,sim
2457,2042,2023-05-06,2023-05-06,Cobranca,fechado,sim
2458,2042,2024-03-28,2024-03-28,Tecnico,fechado,nao
2459,2042,2023-11-25,2023-12-09,Tecnico,fechado,sim
2460,2043,2024-07-31,2024-08-09,Cobranca,fechado,nao
2461,2043,2024-01-24,,Cobranca,pendente,sim
2462,2049,2024-09-21,,Atendimento,aberto,sim
2463,2051,2023-08-18,,Atendimento,aberto,
2464,2051,2023-08-11,,Rede,pendente,sim
2465,2052,2023-01-11,2023-01-24,Atendimento,fechado,sim
2466,2054,2024-02-09,2024-02-10,Tecnico,fechado,
2467,2054,2023-03-01,2023-03-02,Atendimento,fechado,
2468,2054,2024-09-08,2024-09-19,Tecnico,fechado,nao
2469,2055,2024-07-04,,Atendimento,pendente,sim
2470,2055,2023-03-17,2023-03-31,Tecnico,fechado,sim
2471,2057,2023-11-18,2023-11-30,Atendimento,fechado,nao
2472,2057,2024-04-24,2024-04-28,Cobranca,fechado,nao
2473,2057,2023-12-14,2023-12-27,Rede,fechado,nao
2474,2057,2024-09-02,2024-09-03,Tecnico,fechado,nao
2475,2059,2024-11-11,,Rede,aberto,sim
2476,2060,2024-12-11,,Cobranca,pendente,nao
2477,2061,2024-12-17,2024-12-24,Atendimento,fechado,sim
2478,2062,2024-11-29,,Tecnico,pendente,sim
2479,2062,2023-10-04,2023-10-16,Cobranca,fechado,sim
2480,2063,2023-12-27,2023-12-29,Cobranca,fechado,nao
2481,2064,2024-01-12,2024-01-26,Rede,fechado,nao
2482,2064,2023-10-02,,Rede,aberto,sim
2483,2065,2024-09-29,2024-09-30,Atendimento,fechado,nao
2484,2067,2024-04-02,,Tecnico,aberto,nao
2485,2068,2024-04-20,2024-04-23,Atendimento,fechado,sim
2486,2068,2024-07-25,2024-08-08,Cobranca,fechado,nao
2487,2071,2024-12-21,2024-12-22,Atendimento,fechado,nao
2488,2072,2023-10-28,,Atendimento,pendente,sim
2489,2073,2024-03-23,2024-03-31,Rede,fechado,sim
2490,2074,2024-08-31,2024-09-04,Tecnico,fechado,sim
2491,2074,2023-10-21,2023-10-23,Cobranca,fechado,sim
2492,2075,2023-12-06,,Rede,aberto,sim
2493,2075,2023-06-21,,Tecnico,aberto,sim
2494,2076,2024-10-12,2024-10-13,Atendimento,fechado,nao
2495,2076,2024-05-12,2024-05-20,Tecnico,fechado,sim
2496,2077,2024-04-02,2024-04-07,Atendimento,fechado,sim
2497,2078,2024-11-20,2024-11-28,Rede,fechado,nao
2498,2079,2024-10-10,,Tecnico,aberto,sim
2499,2079,2023-11-21,2023-12-01,Cobranca,fechado,sim
2500,2081,2023-02-16,,Rede,aberto,sim
2501,2081,2023-06-19,2023-06-25,Atendimento,fechado,sim
2502,2082,2024-07-28,2024-08-04,Rede,fechado,nao
2503,2082,2023-07-16,,Atendimento,pendente,nao
2504,2083,2024-04-25,2024-05-06,Rede,fechado,
2505,2083,2023-07-19,2023-07-25,Rede,fechado,sim
2506,2083,2024-08-09,2024-08-18,Cobranca,fechado,nao
2507,2084,2024-01-26,2024-02-04,Cobranca,fechado,sim
2508,2084,2024-12-20,2024-12-30,Atendimento,fechado,sim
2509,2086,2023-04-28,2023-05-01,Tecnico,fechado,sim
2510,2087,2024-12-18,,Rede,pendente,nao
2511,2089,2023-04-04,2023-04-09,Tecnico,fechado,nao
2512,2090,2024-10-06,2024-10-16,Atendimento,fechado,sim
2513,2090,2024-08-30,,Cobranca,aberto,sim
2514,2091,2024-03-17,2024-03-29,Cobranca,fechado,nao
2515,2092,2023-08-01,2023-08-03,Cobranca,fechado,sim
2516,2093,2023-01-26,,Cobranca,pendente,nao
2517,2093,2024-05-03,2024-05-11,Cobranca,fechado,sim
2518,2093,2024-11-29,2024-12-05,Tecnico,fechado,nao
2519,2093,2024-09-21,,Cobranca,aberto,nao
2520,2095,2023-02-10,,Atendimento,pendente,
2521,2098,2023-08-17,2023-08-21,Cobranca,fechado,sim
2522,2098,2024-07-27,2024-08-02,Rede,fechado,nao
2523,2099,2024-03-27,2024-04-10,Cobranca,fechado,sim
2524,2100,2023-05-09,,Cobranca,pendente,sim
2525,2100,2024-09-30,2024-10-14,Rede,fechado,sim
2526,2100,2023-12-12,2023-12-17,Cobranca,fechado,sim
2527,2101,2024-11-20,2024-11-20,Cobranca,fechado,sim
2528,2102,2023-11-30,2023-12-05,Cobranca,fechado,sim
2529,2103,2023-05-16,2023-05-20,Atendimento,fechado,sim
2530,2103,2024-02-02,2024-02-14,Atendimento,fechado,
2531,2105,2024-09-25,,Tecnico,pendente,sim
2532,2105,2024-06-30,2024-07-14,Rede,fechado,sim
2533,2106,2023-09-21,2023-10-01,Rede,fechado,sim
2534,2107,2024-05-31,2024-06-09,Rede,fechado,nao
2535,2107,2023-01-22,2023-01-25,Tecnico,fechado,nao
2536,2108,2024-01-26,2024-02-08,Rede,fechado,sim
2537,2108,2023-04-20,2023-04-26,Tecnico,fechado,sim
2538,2109,2023-07-25,2023-07-26,Atendimento,fechado,nao
2539,2109,2025-01-05,,Atendimento,pendente,sim
2540,2109,2023-09-28,2023-10-08,Cobranca,fechado,sim
2541,2109,2024-11-26,2024-11-30,Rede,fechado,nao
2542,2110,2024-11-25,,Rede,pendente,sim
2543,2115,2024-11-17,,Atendimento,aberto,
2544,2115,2024-11-07,2024-11-17,Tecnico,fechado,nao
2545,2115,2024-11-28,,Cobranca,aberto,sim
2546,2115,2023-09-19,2023-09-24,Rede,fechado,sim
2547,2116,2023-12-18,,Rede,aberto,sim
2548,2116,2023-01-30,2023-02-11,Atendimento,fechado,sim
2549,2116,2024-05-04,2024-05-07,Cobranca,fechado,sim
2550,2117,2024-10-22,2024-11-05,Atendimento,fechado,nao
2551,2119,2024-09-20,2024-09-29,Tecnico,fechado,nao
2552,2120,2023-07-03,2023-07-10,Tecnico,fechado,sim
2553,2121,2024-10-10,2024-10-23,Cobranca,fechado,sim
2554,2122,2024-12-06,2024-12-06,Tecnico,fechado,nao
2555,2123,2023-12-10,2023-12-20,Tecnico,fechado,sim
2556,2124,2023-06-21,2023-06-21,Tecnico,fechado,sim
2557,2125,2023-03-19,2023-03-22,Tecnico,fechado,sim
2558,2125,2023-08-19,2023-09-01,Rede,fechado,nao
2559,2125,2023-02-16,,Tecnico,aberto,nao
2560,2125,2024-08-14,2024-08-25,Atendimento,fechado,sim
2561,2127,2024-12-19,2024-12-29,Atendimento,fechado,sim
2562,2132,2024-09-19,,Cobranca,aberto,nao
2563,2132,2023-04-15,2023-04-16,Rede,fechado,sim
2564,2137,2024-01-19,,Atendimento,pendente,sim
2565,2137,2024-11-17,2024-11-19,Cobranca,fechado,sim
2566,2137,2024-02-23,2024-03-08,Rede,fechado,nao
2567,2138,2023-11-05,2023-11-07,Atendimento,fechado,sim
2568,2139,2023-02-10,,Tecnico,aberto,
2569,2139,2023-10-12,2023-10-21,Rede,fechado,sim
2570,2140,2024-05-09,2024-05-16,Tecnico,fechado,sim
2571,2140,2023-12-08,2023-12-18,Tecnico,fechado,sim
2572,2142,2023-11-11,,Tecnico,aberto,nao
2573,2143,2023-01-12,2023-01-14,Rede,fechado,nao
2574,2143,2024-05-14,2024-05-25,Cobranca,fechado,nao
2575,2144,2023-02-16,2023-02-27,Atendimento,fechado,nao
2576,2146,2024-03-30,,Rede,aberto,sim
2577,2146,2024-04-02,2024-04-09,Tecnico,fechado,nao
2578,2147,2024-12-04,2024-12-18,Atendimento,fechado,sim
2579,2148,2024-04-04,2024-04-14,Tecnico,fechado,nao
2580,2148,2024-04-26,,Rede,pendente,
2581,2149,2024-12-11,,Cobranca,pendente,sim
2582,2149,2024-09-22,2024-09-30,Cobranca,fechado,sim
2583,2150,2024-08-27,,Cobranca,pendente,sim
2584,2150,2024-04-17,,Atendimento,aberto,sim
2585,2151,2023-12-22,2023-12-24,Cobranca,fechado,
2586,2151,2023-04-15,,Atendimento,aberto,sim
2587,2153,2024-12-11,2024-12-24,Rede,fechado,sim
2588,2154,2023-12-12,,Atendimento,aberto,nao
2589,2155,2023-02-10,2023-02-18,Tecnico,fechado,sim
2590,2156,2023-12-26,2024-01-09,Atendimento,fechado,
2591,2156,2024-01-11,2024-01-22,Atendimento,fechado,sim
2592,2156,2024-12-27,2025-01-04,Cobranca,fechado,nao
2593,2157,2023-03-31,2023-04-11,Atendimento,fechado,sim
2594,2159,2023-05-26,2023-05-29,Cobranca,fechado,nao
2595,2159,2024-08-03,2024-08-12,Tecnico,fechado,nao
2596,2160,2024-06-05,2024-06-05,Atendimento,fechado,nao
2597,2161,2023-01-27,2023-02-01,Tecnico,fechado,nao
2598,2162,2024-11-01,,Atendimento,pendente,nao
2599,2163,2024-07-07,2024-07-15,Tecnico,fechado,sim
2600,2166,2023-10-19,2023-11-01,Tecnico,fechado,sim
2601,2167,2024-02-28,,Tecnico,aberto,
2602,2167,2023-01-07,2023-01-07,Tecnico,fechado,sim
2603,2169,2023-05-15,,Atendimento,pendente,nao
2604,2170,2023-04-18,2023-04-30,Atendimento,fechado,sim
2605,2170,2024-05-05,,Tecnico,pendente,nao
2606,2171,2023-10-22,2023-10-26,Cobranca,fechado,sim
2607,2171,2024-01-05,,Cobranca,aberto,sim
2608,2173,2023-06-08,,Tecnico,aberto,sim
2609,2175,2024-06-01,,Cobranca,pendente,sim
2610,2175,2023-12-09,,Atendimento,aberto,sim
2611,2176,2024-01-18,2024-01-23,Rede,fechado,sim
2612,2176,2023-11-08,2023-11-12,Atendimento,fechado,nao
2613,2176,2024-04-10,2024-04-23,Tecnico,fechado,sim
2614,2179,2023-05-14,2023-05-17,Cobranca,fechado,
2615,2180,2023-07-26,2023-07-31,Cobranca,fechado,sim
2616,2180,2024-08-08,2024-08-18,Atendimento,fechado,sim
2617,2181,2023-03-08,2023-03-13,Cobranca,fechado,sim
2618,2181,2024-01-15,2024-01-22,Rede,fechado,sim
2619,2182,2023-01-30,2023-02-07,Rede,fechado,
2620,2183,2023-04-03,2023-04-10,Cobranca,fechado,sim
2621,2185,2023-03-18,2023-03-28,Rede,fechado,sim
2622,2187,2023-01-21,2023-01-22,Tecnico,fechado,sim
2623,2187,2023-01-12,2023-01-17,Cobranca,fechado,nao
2624,2188,2023-07-21,2023-07-24,Tecnico,fechado,sim
2625,2188,2024-03-19,2024-03-21,Atendimento,fechado,nao
2626,2188,2024-07-19,2024-07-20,Tecnico,fechado,sim
2627,2188,2023-10-16,2023-10-21,Atendimento,fechado,sim
2628,2188,2025-01-05,2024-09-07,Rede,fechado,nao
2629,2189,2024-01-05,2024-01-16,Cobranca,fechado,nao
2630,2189,2023-04-23,2023-05-01,Atendimento,fechado,nao
2631,2191,2023-08-17,2023-08-27,Cobranca,fechado,sim
2632,2192,2023-11-17,2023-11-26,Rede,fechado,sim
2633,2192,2024-06-05,2024-06-17,Cobranca,fechado,sim
2634,2194,2024-09-08,2024-09-12,Rede,fechado,
2635,2194,2023-01-20,2023-01-22,Rede,fechado,sim
2636,2194,2024-09-12,2024-09-20,Rede,fechado,nao
2637,2197,2024-12-11,,Cobranca,aberto,sim
2638,2198,2024-02-10,2024-02-14,Cobranca,fechado,sim
2639,2200,2023-05-03,2023-05-08,Cobranca,fechado,nao
2640,2201,2024-01-04,2024-01-08,Tecnico,fechado,sim
2641,2202,2024-05-07,,Cobranca,aberto,sim
2642,2203,2024-05-25,2024-05-27,Cobranca,fechado,nao
2643,2203,2023-07-31,2023-08-04,Atendimento,fechado,
2644,2204,2024-09-18,2024-09-23,Tecnico,fechado,nao
2645,2204,2023-11-16,2023-11-22,Tecnico,fechado,sim
2646,2205,2023-04-15,,Cobranca,pendente,sim
2647,2205,2024-01-15,2024-01-29,Atendimento,fechado,nao
2648,2206,2024-08-06,2024-08-06,Atendimento,fechado,sim
2649,2206,2024-10-31,,Atendimento,aberto,nao
2650,2207,2024-08-31,2024-09-02,Tecnico,fechado,sim
2651,2207,2023-07-12,2023-07-13,Atendimento,fechado,
2652,2209,2023-05-19,2023-05-26,Atendimento,fechado,sim
2653,2209,2023-07-17,2023-07-21,Cobranca,fechado,sim
2654,2210,2023-11-06,,Tecnico,aberto,nao
2655,2210,2024-01-17,2024-01-20,Tecnico,fechado,sim
2656,2211,2023-08-21,2023-08-29,Tecnico,fechado,sim
2657,2211,2023-04-18,2023-04-29,Cobranca,fechado,sim
2658,2211,2024-03-20,2024-03-31,Tecnico,fechado,nao
2659,2211,2024-09-03,2024-09-11,Rede,fechado,nao
2660,2212,2024-05-13,2024-05-24,Cobranca,fechado,sim
2661,2213,2023-02-28,2023-03-11,Tecnico,fechado,sim
2662,2215,2024-11-03,,Cobranca,pendente,sim
2663,2216,2023-08-25,2023-08-27,Cobranca,fechado,sim
2664,2218,2023-02-16,2023-02-18,Atendimento,fechado,
2665,2218,2023-07-02,2023-07-07,Cobranca,fechado,sim
2666,2221,2023-08-05,2023-08-19,Cobranca,fechado,sim
2667,2221,2023-05-09,2023-05-19,Cobranca,fechado,sim
2668,2221,2023-05-10,2023-05-22,Rede,fechado,sim
2669,2221,2024-11-30,2024-12-11,Rede,fechado,sim
2670,2222,2023-03-09,2023-03-21,Tecnico,fechado,sim
2671,2222,2024-06-19,,Cobranca,aberto,sim
2672,2222,2024-07-12,,Tecnico,pendente,sim
2673,2223,2024-06-18,2024-06-26,Atendimento,fechado,
2674,2224,2024-12-12,,Tecnico,pendente,sim
2675,2225,2023-10-10,2023-10-10,Tecnico,fechado,sim
2676,2225,2024-10-04,,Cobranca,aberto,nao
2677,2226,2023-08-14,2023-08-27,Rede,fechado,sim
2678,2228,2024-04-12,2024-04-15,Atendimento,fechado,sim
2679,2228,2023-12-29,2024-01-10,Atendimento,fechado,sim
2680,2230,2023-02-18,2023-02-25,Rede,fechado,sim
2681,2231,2024-08-19,,Rede,pendente,nao
2682,2233,2024-09-20,2024-09-27,Atendimento,fechado,nao
2683,2233,2024-05-15,2024-05-28,Tecnico,fechado,sim
2684,2233,2023-11-23,2023-12-06,Atendimento,fechado,sim
2685,2234,2024-06-28,2024-07-05,Cobranca,fechado,sim
2686,2234,2024-06-02,2024-06-03,Cobranca,fechado,sim
2687,2234,2025-01-05,,Tecnico,pendente,nao
2688,2235,2024-11-18,2024-12-01,Rede,fechado,nao
2689,2236,2024-09-05,2024-09-11,Cobranca,fechado,sim
2690,2237,2023-07-30,2023-08-07,Atendimento,fechado,nao
2691,2237,2024-04-25,2024-05-04,Rede,fechado,sim
2692,2237,2024-10-03,2024-10-09,Tecnico,fechado,sim
2693,2238,2023-10-16,,Cobranca,aberto,sim
2694,2239,2023-07-14,,Rede,aberto,nao
2695,2241,2023-05-29,2023-05-29,Rede,fechado,sim
2696,2242,2024-05-04,2024-05-06,Atendimento,fechado,sim
2697,2242,2024-03-02,2024-03-15,Tecnico,fechado,sim
2698,2242,2023-12-07,,Tecnico,pendente,nao
2699,2243,2024-09-28,2024-10-10,Tecnico,fechado,sim
2700,2243,2024-10-13,2024-10-19,Atendimento,fechado,
2701,2243,2023-10-17,2023-10-26,Rede,fechado,sim
2702,2243,2023-07-11,,Tecnico,aberto,sim
2703,2245,2024-03-16,2024-03-23,Rede,fechado,nao
2704,2246,2023-11-24,,Atendimento,pendente,sim
2705,2246,2024-04-08,2024-04-18,Cobranca,fechado,nao
2706,2246,2024-09-21,2024-09-23,Cobranca,fechado,sim
2707,2246,2023-02-16,,Cobranca,aberto,sim
2708,2246,2024-05-24,2024-05-29,Tecnico,fechado,
2709,2246,2023-06-30,2023-07-09,Cobranca,fechado,sim
2710,2247,2024-09-17,2024-09-21,Tecnico,fechado,sim
2711,2247,2024-12-02,2024-12-03,Tecnico,fechado,sim
2712,2248,2023-07-31,2023-08-14,Rede,fechado,sim
2713,2249,2023-08-17,2023-08-22,Cobranca,fechado,nao
2714,2250,2023-04-11,2023-04-17,Rede,fechado,sim
2715,2250,2023-08-07,,Rede,aberto,nao
2716,2250,2023-10-19,,Rede,pendente,sim
2717,2251,2023-02-05,2023-02-19,Atendimento,fechado,
2718,2253,2024-01-04,2024-01-06,Tecnico,fechado,sim
2719,2257,2024-07-09,2024-07-12,Tecnico,fechado,sim
2720,2258,2024-11-17,2024-11-22,Cobranca,fechado,
2721,2259,2024-03-09,2024-03-10,Atendimento,fechado,sim
2722,2259,2024-09-27,,Rede,pendente,nao
2723,2259,2024-10-31,2024-11-14,Atendimento,fechado,sim
2724,2259,2023-07-18,2023-07-20,Atendimento,fechado,nao
2725,2259,2023-08-06,2023-08-14,Cobranca,fechado,sim
2726,2260,2023-06-13,2023-06-21,Cobranca,fechado,sim
2727,2261,2024-12-10,,Tecnico,aberto,sim
2728,2262,2023-12-26,,Tecnico,pendente,sim
2729,2262,2023-06-12,2023-06-26,Tecnico,fechado,sim
2730,2262,2023-07-13,,Tecnico,pendente,nao
2731,2263,2024-09-24,2024-10-06,Tecnico,fechado,sim
2732,2264,2023-07-06,2023-07-16,Cobranca,fechado,nao
2733,2266,2023-07-22,2023-07-30,Rede,fechado,
2734,2267,2023-11-16,2023-11-22,Cobranca,fechado,sim
2735,2269,2023-03-05,,Rede,pendente,nao
2736,2270,2025-01-05,,Rede,pendente,nao
2737,2271,2023-05-16,,Tecnico,pendente,
2738,2271,2023-02-23,2023-02-24,Rede,fechado,sim
2739,2271,2023-06-22,2023-06-25,Cobranca,fechado,sim
2740,2274,2024-02-12,2024-02-22,Atendimento,fechado,sim
2741,2275,2023-10-06,,Tecnico,pendente,sim
2742,2278,2023-05-12,,Tecnico,aberto,sim
2743,2279,2023-12-04,,Atendimento,pendente,nao
2744,2279,2024-02-08,,Rede,pendente,sim
2745,2280,2023-10-30,2023-10-31,Cobranca,fechado,nao
2746,2280,2023-09-06,2023-09-18,Cobranca,fechado,nao
2747,2281,2024-07-18,2024-07-23,Rede,fechado,
2748,2284,2023-08-20,2023-09-02,Atendimento,fechado,sim
2749,2285,2023-11-24,2023-11-30,Rede,fechado,nao
2750,2285,2023-11-22,,Atendimento,aberto,sim
2751,2286,2023-03-07,2023-03-16,Rede,fechado,nao
2752,2287,2023-06-03,,Cobranca,aberto,
2753,2288,2023-08-20,2023-08-27,Cobranca,fechado,sim
2754,2289,2024-12-08,,Rede,aberto,sim
2755,2289,2023-12-29,2024-01-09,Rede,fechado,sim
2756,2291,2024-03-04,2024-03-11,Atendimento,fechado,nao
2757,2292,2023-08-24,2023-09-01,Rede,fechado,sim
2758,2293,2024-03-09,2024-03-13,Rede,fechado,sim
2759,2293,2023-11-17,2023-11-21,Rede,fechado,sim
2760,2294,2024-04-14,2024-04-28,Cobranca,fechado,sim
2761,2297,2023-06-08,2023-06-14,Cobranca,fechado,
2762,2297,2024-06-12,2024-06-17,Atendimento,fechado,sim
2763,2298,2024-06-04,,Rede,pendente,sim
2764,2299,2023-12-20,2023-12-23,Cobranca,fechado,
2765,2301,2023-09-26,2023-09-29,Tecnico,fechado,sim
2766,2302,2023-02-15,2023-02-24,Atendimento,fechado,sim
2767,2302,2024-01-17,2024-01-31,Cobranca,fechado,
2768,2305,2023-03-26,2023-04-06,Atendimento,fechado,nao
2769,2307,2023-01-25,,Tecnico,pendente,sim
2770,2309,2024-01-31,2024-02-04,Atendimento,fechado,sim
2771,2309,2024-02-16,2024-02-21,Tecnico,fechado,sim
2772,2310,2023-05-18,2023-05-22,Cobranca,fechado,sim
2773,2311,2023-02-19,2023-03-01,Atendimento,fechado,nao
2774,2311,2023-11-26,2023-12-07,Cobranca,fechado,sim
2775,2312,2024-07-05,2024-07-06,Rede,fechado,nao
2776,2313,2024-12-03,2024-12-09,Atendimento,fechado,sim
2777,2313,2024-05-22,2024-05-25,Tecnico,fechado,sim
2778,2313,2023-08-15,2023-08-27,Atendimento,fechado,sim
2779,2314,2024-04-03,,Rede,pendente,nao
2780,2316,2024-08-08,2024-08-15,Cobranca,fechado,nao
2781,2316,2023-07-28,,Atendimento,pendente,nao
2782,2316,2023-01-04,2023-01-06,Cobranca,fechado,sim
2783,2316,2023-10-12,,Tecnico,aberto,sim
2784,2316,2023-01-19,2023-01-25,Rede,fechado,nao
2785,2318,2023-04-17,2023-04-28,Atendimento,fechado,sim
2786,2318,2024-05-08,,Rede,pendente,nao
2787,2320,2024-10-06,,Cobranca,pendente,sim
2788,2322,2023-03-17,,Cobranca,pendente,sim
2789,2322,2023-07-02,2023-07-12,Rede,fechado,nao
2790,2322,2024-01-23,,Atendimento,aberto,sim
2791,2325,2023-01-31,,Rede,aberto,sim
2792,2325,2024-04-12,2024-04-24,Tecnico,fechado,sim
2793,2325,2024-09-15,2024-09-24,Atendimento,fechado,sim
2794,2326,2023-09-29,,Atendimento,aberto,sim
2795,2327,2023-11-09,,Tecnico,aberto,sim
2796,2328,2024-07-18,2024-07-19,Atendimento,fechado,sim
2797,2329,2023-01-29,,Rede,pendente,sim
2798,2329,2023-01-03,2023-01-14,Atendimento,fechado,sim
2799,2330,2024-01-14,2024-01-14,Rede,fechado,sim
2800,2331,2024-11-17,2024-11-25,Tecnico,fechado,sim
2801,2331,2023-12-30,2024-01-08,Cobranca,fechado,sim
2802,2332,2023-04-25,,Rede,pendente,nao
2803,2333,2023-10-22,2023-10-25,Cobranca,fechado,nao
2804,2334,2024-08-22,2024-08-24,Cobranca,fechado,sim
2805,2334,2023-06-16,,Atendimento,pendente,sim
2806,2335,2023-08-13,2023-08-14,Rede,fechado,nao
2807,2335,2023-12-29,2023-12-29,Cobranca,fechado,sim
2808,2337,2024-01-21,2024-01-28,Rede,fechado,nao
2809,2338,2023-09-28,2023-09-29,Cobranca,fechado,sim
2810,2338,2024-04-12,2024-04-16,Cobranca,fechado,nao
2811,2342,2024-04-21,,Tecnico,aberto,nao
