contrato_id;customer_id;plano_id;uf;data_inicio;data_cancelamento;status_churn;data_referencia;tempo_de_casa_dias;tempo_de_casa_meses;inicio_janela_90d;fim_janela_90d
987;987;1;RS;2024-05-26;2024-06-25;cancelou;2024-06-25;30;1;2024-03-27;2024-06-25
988;988;3;RJ;2023-02-16;2024-04-30;cancelou;2024-04-30;439;14;2024-01-31;2024-04-30
989;989;2;BA;2024-01-22;;ativo;2024-12-31;344;11;2024-10-02;2024-12-31
990;990;1;RJ;2022-02-10;;ativo;2024-12-31;1055;35;2024-10-02;2024-12-31
991;991;1;PE;2022-01-18;;ativo;2024-12-31;1078;35;2024-10-02;2024-12-31
992;992;1;RS;2022-11-28;;ativo;2024-12-31;764;25;2024-10-02;2024-12-31
993;993;1;RJ;2022-07-25;;ativo;2024-12-31;890;29;2024-10-02;2024-12-31
994;994;1;SP;2022-04-25;;ativo;2024-12-31;981;32;2024-10-02;2024-12-31
995;995;1;MG;2023-03-26;;ativo;2024-12-31;646;21;2024-10-02;2024-12-31
996;996;1;BA;2022-03-19;;ativo;2024-12-31;1018;33;2024-10-02;2024-12-31
997;997;1;CE;2023-04-02;;ativo;2024-12-31;639;21;2024-10-02;2024-12-31
998;998;1;RS;2023-08-22;2024-07-21;cancelou;2024-07-21;334;11;2024-04-22;2024-07-21
999;999;3;MG;2023-05-05;;ativo;2024-12-31;606;20;2024-10-02;2024-12-31
1000;1000;2;SP;2023-01-12;2023-04-06;cancelou;2023-04-06;84;2;2023-01-06;2023-04-06
1001;1001;1;MG;2023-03-17;;ativo;2024-12-31;655;21;2024-10-02;2024-12-31
1002;1002;4;MG;2023-03-06;;ativo;2024-12-31;666;22;2024-10-02;2024-12-31
1003;1003;2;PE;2023-07-01;;ativo;2024-12-31;549;18;2024-10-02;2024-12-31
1004;1004;2;PE;2024-03-21;2024-12-11;cancelou;2024-12-11;265;8;2024-09-12;2024-12-11
1005;1005;2;PR;2022-09-11;2023-07-14;cancelou;2023-07-14;306;10;2023-04-15;2023-07-14
1006;1006;2;RJ;2022-08-13;;ativo;2024-12-31;871;29;2024-10-02;2024-12-31
1007;1007;1;PR;2023-08-10;;ativo;2024-12-31;509;16;2024-10-02;2024-12-31
1008;1008;2;RS;2022-06-14;;ativo;2024-12-31;931;31;2024-10-02;2024-12-31
1009;1009;3;PR;2022-08-06;;ativo;2024-12-31;878;29;2024-10-02;2024-12-31
1010;1010;1;CE;2023-09-17;;ativo;2024-12-31;471;15;2024-10-02;2024-12-31
1011;1011;2;CE;2023-09-28;;ativo;2024-12-31;460;15;2024-10-02;2024-12-31
1012;1012;2;RS;2023-02-07;;ativo;2024-12-31;693;23;2024-10-02;2024-12-31
1013;1013;1;RS;2022-07-29;2022-10-15;cancelou;2022-10-15;78;2;2022-07-17;2022-10-15
1014;1014;1;BA;2022-11-27;2024-07-28;cancelou;2024-07-28;609;20;2024-04-29;2024-07-28
1015;1015;2;PR;2023-09-14;2023-11-14;cancelou;2023-11-14;61;2;2023-08-16;2023-11-14
1016;1016;2;CE;2022-09-08;;ativo;2024-12-31;845;28;2024-10-02;2024-12-31
1017;1017;3;RJ;2022-11-24;2024-01-01;cancelou;2024-01-01;403;13;2023-10-03;2024-01-01
1018;1018;1;RJ;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
1019;1019;2;PE;2023-10-02;;ativo;2024-12-31;456;15;2024-10-02;2024-12-31
1020;1020;1;BA;2023-11-02;;ativo;2024-12-31;425;14;2024-10-02;2024-12-31
1021;1021;1;RJ;2022-01-08;2023-12-07;cancelou;2023-12-07;698;23;2023-09-08;2023-12-07
1022;1022;2;BA;2023-07-03;;ativo;2024-12-31;547;18;2024-10-02;2024-12-31
1023;1023;1;SP;2023-05-01;2024-08-07;cancelou;2024-08-07;464;15;2024-05-09;2024-08-07
1024;1024;1;CE;2024-05-20;;ativo;2024-12-31;225;7;2024-10-02;2024-12-31
1025;1025;1;PR;2022-11-16;2024-09-09;cancelou;2024-09-09;663;22;2024-06-11;2024-09-09
1026;1026;1;BA;2023-06-06;;ativo;2024-12-31;574;19;2024-10-02;2024-12-31
1027;1027;1;BA;2023-04-16;;ativo;2024-12-31;625;20;2024-10-02;2024-12-31
1028;1028;1;RJ;2023-08-25;;ativo;2024-12-31;494;16;2024-10-02;2024-12-31
1029;1029;1;PR;2023-09-02;;ativo;2024-12-31;486;16;2024-10-02;2024-12-31
1030;1030;2;SP;2022-10-24;;ativo;2024-12-31;799;26;2024-10-02;2024-12-31
1031;1031;1;RJ;2023-03-02;;ativo;2024-12-31;670;22;2024-10-02;2024-12-31
1032;1032;3;RS;2023-11-14;;ativo;2024-12-31;413;13;2024-10-02;2024-12-31
1033;1033;1;PE;2023-08-21;;ativo;2024-12-31;498;16;2024-10-02;2024-12-31
1034;1034;3;CE;2024-05-17;;ativo;2024-12-31;228;7;2024-10-02;2024-12-31
1035;1035;3;SP;2022-08-02;;ativo;2024-12-31;882;29;2024-10-02;2024-12-31
1036;1036;1;PR;2024-04-13;;ativo;2024-12-31;262;8;2024-10-02;2024-12-31
1037;1037;1;SP;2024-01-11;;ativo;2024-12-31;355;11;2024-10-02;2024-12-31
1038;1038;4;RS;2022-08-21;2022-08-16;cancelou;2022-08-16;-5;-1;2022-05-18;2022-08-16
1039;1039;3;PR;2022-03-28;;ativo;2024-12-31;1009;33;2024-10-02;2024-12-31
1040;1040;2;SP;2023-07-25;;ativo;2024-12-31;525;17;2024-10-02;2024-12-31
1041;1041;4;RJ;2022-08-31;;ativo;2024-12-31;853;28;2024-10-02;2024-12-31
1042;1042;4;BA;2023-02-25;;ativo;2024-12-31;675;22;2024-10-02;2024-12-31
1043;1043;3;RJ;2023-01-25;;ativo;2024-12-31;706;23;2024-10-02;2024-12-31
1044;1044;4;SP;2023-06-27;2024-02-26;cancelou;2024-02-26;244;8;2023-11-28;2024-02-26
1045;1045;1;PR;2023-01-04;2023-04-04;cancelou;2023-04-04;90;3;2023-01-04;2023-04-04
1046;1046;1;MG;2022-04-21;;ativo;2024-12-31;985;32;2024-10-02;2024-12-31
1047;1047;4;CE;2023-05-09;;ativo;2024-12-31;602;20;2024-10-02;2024-12-31
1048;1048;2;PE;2023-05-25;;ativo;2024-12-31;586;19;2024-10-02;2024-12-31
1049;1049;3;BA;2023-07-09;;ativo;2024-12-31;541;18;2024-10-02;2024-12-31
1050;1050;1;SP;2023-10-18;;ativo;2024-12-31;440;14;2024-10-02;2024-12-31
1051;1051;2;CE;2023-07-31;;ativo;2024-12-31;519;17;2024-10-02;2024-12-31
1052;1052;2;RS;2022-01-29;2023-10-26;cancelou;2023-10-26;635;21;2023-07-28;2023-10-26
1053;1053;1;BA;2022-04-25;;ativo;2024-12-31;981;32;2024-10-02;2024-12-31
1054;1054;1;CE;2023-06-16;2024-05-15;cancelou;2024-05-15;334;11;2024-02-15;2024-05-15
1055;1055;3;PR;2022-12-11;;ativo;2024-12-31;751;25;2024-10-02;2024-12-31
1056;1056;2;RS;2024-06-16;;ativo;2024-12-31;198;6;2024-10-02;2024-12-31
1057;1057;1;SP;2022-07-20;;ativo;2024-12-31;895;29;2024-10-02;2024-12-31
1058;1058;1;PE;2022-11-02;;ativo;2024-12-31;790;26;2024-10-02;2024-12-31
1059;1059;2;SP;2023-04-25;;ativo;2024-12-31;616;20;2024-10-02;2024-12-31
1060;1060;1;RJ;2024-02-05;;ativo;2024-12-31;330;11;2024-10-02;2024-12-31
1061;1061;1;MG;2024-02-24;2024-09-17;cancelou;2024-09-17;206;6;2024-06-19;2024-09-17
1062;1062;3;RJ;2024-04-16;2024-07-27;cancelou;2024-07-27;102;3;2024-04-28;2024-07-27
1063;1063;2;SP;2022-05-06;;ativo;2024-12-31;970;32;2024-10-02;2024-12-31
1064;1064;3;BA;2022-02-13;2022-08-29;cancelou;2022-08-29;197;6;2022-05-31;2022-08-29
1065;1065;1;SP;2022-01-30;;ativo;2024-12-31;1066;35;2024-10-02;2024-12-31
1066;1066;1;SP;2022-09-05;;ativo;2024-12-31;848;28;2024-10-02;2024-12-31
1067;1067;2;PR;2023-01-17;;ativo;2024-12-31;714;23;2024-10-02;2024-12-31
1068;1068;2;RJ;2024-06-16;;ativo;2024-12-31;198;6;2024-10-02;2024-12-31
1069;1069;1;MG;2024-06-17;;ativo;2024-12-31;197;6;2024-10-02;2024-12-31
1070;1070;1;SP;2024-03-31;;ativo;2024-12-31;275;9;2024-10-02;2024-12-31
1071;1071;1;SP;2023-03-13;;ativo;2024-12-31;659;21;2024-10-02;2024-12-31
1072;1072;1;CE;2022-09-21;;ativo;2024-12-31;832;27;2024-10-02;2024-12-31
1073;1073;3;SP;2022-08-06;2022-11-30;cancelou;2022-11-30;116;3;2022-09-01;2022-11-30
1074;1074;1;MG;2022-04-02;2024-02-24;cancelou;2024-02-24;693;23;2023-11-26;2024-02-24
1075;1075;2;CE;2023-06-17;;ativo;2024-12-31;563;18;2024-10-02;2024-12-31
1076;1076;3;CE;2022-05-23;;ativo;2024-12-31;953;31;2024-10-02;2024-12-31
1077;1077;3;BA;2023-10-30;;ativo;2024-12-31;428;14;2024-10-02;2024-12-31
1078;1078;3;RJ;2022-10-24;;ativo;2024-12-31;799;26;2024-10-02;2024-12-31
1079;1079;1;RJ;2023-05-20;;ativo;2024-12-31;591;19;2024-10-02;2024-12-31
1080;1080;1;RS;2022-12-08;;ativo;2024-12-31;754;25;2024-10-02;2024-12-31
1081;1081;4;BA;2024-01-10;;ativo;2024-12-31;356;11;2024-10-02;2024-12-31
1082;1082;1;PE;2022-10-25;;ativo;2024-12-31;798;26;2024-10-02;2024-12-31
1083;1083;1;RJ;2024-06-17;;ativo;2024-12-31;197;6;2024-10-02;2024-12-31
1084;1084;3;RJ;2022-10-20;2023-08-20;cancelou;2023-08-20;304;10;2023-05-22;2023-08-20
1085;1085;2;RJ;2022-04-27;;ativo;2024-12-31;979;32;2024-10-02;2024-12-31
1086;1086;4;SP;2023-02-28;2023-07-05;cancelou;2023-07-05;127;4;2023-04-06;2023-07-05
1087;1087;2;PE;2022-10-27;;ativo;2024-12-31;796;26;2024-10-02;2024-12-31
1088;1088;2;BA;2022-08-27;2023-06-20;cancelou;2023-06-20;297;9;2023-03-22;2023-06-20
1089;1089;3;PE;2024-05-23;;ativo;2024-12-31;222;7;2024-10-02;2024-12-31
1090;1090;3;RJ;2022-09-16;;ativo;2024-12-31;837;27;2024-10-02;2024-12-31
1091;1091;2;PR;2023-08-03;;ativo;2024-12-31;516;17;2024-10-02;2024-12-31
1092;1092;1;PE;2022-03-31;2022-12-03;cancelou;2022-12-03;247;8;2022-09-04;2022-12-03
1093;1093;3;RJ;2022-05-10;;ativo;2024-12-31;966;32;2024-10-02;2024-12-31
1094;1094;4;RJ;2022-10-04;2023-07-09;cancelou;2023-07-09;278;9;2023-04-10;2023-07-09
1095;1095;1;PR;2023-02-03;;ativo;2024-12-31;697;23;2024-10-02;2024-12-31
1096;1096;2;MG;2023-03-22;2024-12-11;cancelou;2024-12-11;630;21;2024-09-12;2024-12-11
1097;1097;2;PR;2022-04-15;;ativo;2024-12-31;991;33;2024-10-02;2024-12-31
1098;1098;2;MG;2023-06-21;2023-11-03;cancelou;2023-11-03;135;4;2023-08-05;2023-11-03
1099;1099;2;SP;2022-03-15;;ativo;2024-12-31;1022;34;2024-10-02;2024-12-31
1100;1100;1;PR;2024-02-26;;ativo;2024-12-31;309;10;2024-10-02;2024-12-31
1101;1101;1;MG;2022-05-22;;ativo;2024-12-31;954;31;2024-10-02;2024-12-31
1102;1102;1;RS;2022-09-12;;ativo;2024-12-31;841;28;2024-10-02;2024-12-31
1103;1103;3;RJ;2022-02-22;2022-12-15;cancelou;2022-12-15;296;9;2022-09-16;2022-12-15
1104;1104;2;SP;2022-01-22;;ativo;2024-12-31;1074;35;2024-10-02;2024-12-31
1105;1105;3;PR;2022-01-14;;ativo;2024-12-31;1082;36;2024-10-02;2024-12-31
1106;1106;4;CE;2023-02-07;;ativo;2024-12-31;693;23;2024-10-02;2024-12-31
1107;1107;2;PE;2024-04-05;;ativo;2024-12-31;270;9;2024-10-02;2024-12-31
1108;1108;3;MG;2024-01-24;;ativo;2024-12-31;342;11;2024-10-02;2024-12-31
1109;1109;3;BA;2024-05-11;;ativo;2024-12-31;234;7;2024-10-02;2024-12-31
1110;1110;2;MG;2022-06-24;;ativo;2024-12-31;921;30;2024-10-02;2024-12-31
1111;1111;1;PR;2022-06-10;;ativo;2024-12-31;935;31;2024-10-02;2024-12-31
1112;1112;3;MG;2023-04-01;;ativo;2024-12-31;640;21;2024-10-02;2024-12-31
1113;1113;1;RJ;2022-08-10;2023-06-15;cancelou;2023-06-15;309;10;2023-03-17;2023-06-15
1114;1114;4;BA;2023-12-30;;ativo;2024-12-31;367;12;2024-10-02;2024-12-31
1115;1115;3;PR;2022-07-17;;ativo;2024-12-31;898;29;2024-10-02;2024-12-31
1116;1116;3;SP;2023-07-08;;ativo;2024-12-31;542;18;2024-10-02;2024-12-31
1117;1117;3;RJ;2024-01-04;;ativo;2024-12-31;362;12;2024-10-02;2024-12-31
1118;1118;2;BA;2023-07-08;;ativo;2024-12-31;542;18;2024-10-02;2024-12-31
1119;1119;1;PE;2023-09-29;;ativo;2024-12-31;459;15;2024-10-02;2024-12-31
1120;1120;3;CE;2023-07-01;;ativo;2024-12-31;549;18;2024-10-02;2024-12-31
1121;1121;2;PE;2023-06-01;;ativo;2024-12-31;579;19;2024-10-02;2024-12-31
1122;1122;2;MG;2023-05-30;;ativo;2024-12-31;581;19;2024-10-02;2024-12-31
1123;1123;3;MG;2023-03-27;;ativo;2024-12-31;645;21;2024-10-02;2024-12-31
1124;1124;2;SP;2023-06-21;;ativo;2024-12-31;559;18;2024-10-02;2024-12-31
1125;1125;3;BA;2022-01-04;2022-04-21;cancelou;2022-04-21;107;3;2022-01-21;2022-04-21
1126;1126;2;MG;2022-12-21;;ativo;2024-12-31;741;24;2024-10-02;2024-12-31
1127;1127;3;SP;2022-07-15;;ativo;2024-12-31;900;30;2024-10-02;2024-12-31
1128;1128;1;PE;2022-09-01;2022-12-18;cancelou;2022-12-18;108;3;2022-09-19;2022-12-18
1129;1129;2;SP;2022-03-27;;ativo;2024-12-31;1010;33;2024-10-02;2024-12-31
1130;1130;2;PE;2022-05-10;2023-04-14;cancelou;2023-04-14;339;11;2023-01-14;2023-04-14
1131;1131;1;PR;2024-06-19;;ativo;2024-12-31;195;6;2024-10-02;2024-12-31
1132;1132;4;MG;2023-12-22;2024-06-17;cancelou;2024-06-17;178;5;2024-03-19;2024-06-17
1133;1133;3;RJ;2023-04-16;;ativo;2024-12-31;625;20;2024-10-02;2024-12-31
1134;1134;2;PE;2022-04-22;;ativo;2024-12-31;984;32;2024-10-02;2024-12-31
1135;1135;1;CE;2022-05-28;;ativo;2024-12-31;948;31;2024-10-02;2024-12-31
1136;1136;4;RJ;2022-05-09;;ativo;2024-12-31;967;32;2024-10-02;2024-12-31
1137;1137;1;RJ;2022-05-29;;ativo;2024-12-31;947;31;2024-10-02;2024-12-31
1138;1138;1;PE;2024-02-03;;ativo;2024-12-31;332;11;2024-10-02;2024-12-31
1139;1139;4;MG;2024-03-04;;ativo;2024-12-31;302;10;2024-10-02;2024-12-31
1140;1140;4;RJ;2022-10-08;;ativo;2024-12-31;815;27;2024-10-02;2024-12-31
1141;1141;2;SP;2022-12-28;;ativo;2024-12-31;734;24;2024-10-02;2024-12-31
1142;1142;3;SP;2023-06-26;;ativo;2024-12-31;554;18;2024-10-02;2024-12-31
1143;1143;2;MG;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
1144;1144;1;PR;2022-08-07;;ativo;2024-12-31;877;29;2024-10-02;2024-12-31
1145;1145;1;SP;2022-05-09;2022-11-16;cancelou;2022-11-16;191;6;2022-08-18;2022-11-16
1146;1146;1;PE;2022-08-15;2024-07-04;cancelou;2024-07-04;689;22;2024-04-05;2024-07-04
1147;1147;2;CE;2023-12-02;;ativo;2024-12-31;395;13;2024-10-02;2024-12-31
1148;1148;2;RJ;2022-03-07;;ativo;2024-12-31;1030;34;2024-10-02;2024-12-31
1149;1149;3;SP;2024-02-05;;ativo;2024-12-31;330;11;2024-10-02;2024-12-31
1150;1150;2;MG;2023-08-22;2024-12-02;cancelou;2024-12-02;468;15;2024-09-03;2024-12-02
1151;1151;1;CE;2023-11-23;;ativo;2024-12-31;404;13;2024-10-02;2024-12-31
1152;1152;1;BA;2023-12-07;;ativo;2024-12-31;390;13;2024-10-02;2024-12-31
1153;1153;2;RJ;2023-01-15;;ativo;2024-12-31;716;23;2024-10-02;2024-12-31
1154;1154;1;RJ;2024-05-22;;ativo;2024-12-31;223;7;2024-10-02;2024-12-31
1155;1155;3;RJ;2023-05-08;;ativo;2024-12-31;603;20;2024-10-02;2024-12-31
1156;1156;1;RS;2022-06-16;;ativo;2024-12-31;929;30;2024-10-02;2024-12-31
1157;1157;1;CE;2023-01-24;;ativo;2024-12-31;707;23;2024-10-02;2024-12-31
1158;1158;4;RS;2023-08-16;;ativo;2024-12-31;503;16;2024-10-02;2024-12-31
1159;1159;1;RS;2022-10-17;2023-08-22;cancelou;2023-08-22;309;10;2023-05-24;2023-08-22
1160;1160;4;MG;2024-02-05;;ativo;2024-12-31;330;11;2024-10-02;2024-12-31
1161;1161;2;RJ;2023-04-07;;ativo;2024-12-31;634;21;2024-10-02;2024-12-31
1162;1162;2;MG;2024-06-01;;ativo;2024-12-31;213;7;2024-10-02;2024-12-31
1163;1163;2;PR;2022-09-16;2024-06-18;cancelou;2024-06-18;641;21;2024-03-20;2024-06-18
1164;1164;4;MG;2022-04-20;2023-02-11;cancelou;2023-02-11;297;9;2022-11-13;2023-02-11
1165;1165;1;CE;2024-03-21;;ativo;2024-12-31;285;9;2024-10-02;2024-12-31
1166;1166;2;SP;2024-03-21;;ativo;2024-12-31;285;9;2024-10-02;2024-12-31
1167;1167;2;PR;2023-11-19;;ativo;2024-12-31;408;13;2024-10-02;2024-12-31
1168;1168;3;SP;2023-02-03;2023-07-28;cancelou;2023-07-28;175;5;2023-04-29;2023-07-28
1169;1169;3;RJ;2023-09-09;;ativo;2024-12-31;479;15;2024-10-02;2024-12-31
1170;1170;2;RJ;2024-02-06;;ativo;2024-12-31;329;10;2024-10-02;2024-12-31
1171;1171;1;BA;2023-01-31;;ativo;2024-12-31;700;23;2024-10-02;2024-12-31
1172;1172;2;RS;2022-12-07;2024-06-27;cancelou;2024-06-27;568;18;2024-03-29;2024-06-27
1173;1173;2;CE;2023-06-13;;ativo;2024-12-31;567;18;2024-10-02;2024-12-31
1174;1174;2;SP;2022-01-20;;ativo;2024-12-31;1076;35;2024-10-02;2024-12-31
1175;1175;2;BA;2023-03-05;2024-09-15;cancelou;2024-09-15;560;18;2024-06-17;2024-09-15
1176;1176;1;SP;2022-07-25;;ativo;2024-12-31;890;29;2024-10-02;2024-12-31
1177;1177;3;MG;2022-02-18;2022-09-06;cancelou;2022-09-06;200;6;2022-06-08;2022-09-06
1178;1178;1;RS;2023-04-08;2023-06-05;cancelou;2023-06-05;58;1;2023-03-07;2023-06-05
1179;1179;1;SP;2024-04-16;;ativo;2024-12-31;259;8;2024-10-02;2024-12-31
1180;1180;2;PR;2023-01-01;2024-11-20;cancelou;2024-11-20;689;22;2024-08-22;2024-11-20
1181;1181;2;CE;2023-06-02;;ativo;2024-12-31;578;19;2024-10-02;2024-12-31
1182;1182;2;MG;2022-07-24;;ativo;2024-12-31;891;29;2024-10-02;2024-12-31
1183;1183;1;PE;2023-02-04;;ativo;2024-12-31;696;23;2024-10-02;2024-12-31
1184;1184;4;BA;2023-02-25;;ativo;2024-12-31;675;22;2024-10-02;2024-12-31
1185;1185;2;CE;2022-11-18;;ativo;2024-12-31;774;25;2024-10-02;2024-12-31
1186;1186;2;SP;2022-10-11;;ativo;2024-12-31;812;27;2024-10-02;2024-12-31
1187;1187;1;RJ;2022-08-04;;ativo;2024-12-31;880;29;2024-10-02;2024-12-31
1188;1188;2;PR;2023-09-10;;ativo;2024-12-31;478;15;2024-10-02;2024-12-31
1189;1189;1;SP;2023-05-16;;ativo;2024-12-31;595;19;2024-10-02;2024-12-31
1190;1190;2;PE;2024-05-27;;ativo;2024-12-31;218;7;2024-10-02;2024-12-31
1191;1191;2;RS;2022-06-04;;ativo;2024-12-31;941;31;2024-10-02;2024-12-31
1192;1192;2;CE;2023-08-28;;ativo;2024-12-31;491;16;2024-10-02;2024-12-31
1193;1193;2;PE;2023-02-07;;ativo;2024-12-31;693;23;2024-10-02;2024-12-31
1194;1194;1;RJ;2023-08-21;;ativo;2024-12-31;498;16;2024-10-02;2024-12-31
1195;1195;2;SP;2023-06-11;;ativo;2024-12-31;569;18;2024-10-02;2024-12-31
1196;1196;3;PR;2023-03-29;;ativo;2024-12-31;643;21;2024-10-02;2024-12-31
1197;1197;2;MG;2024-04-07;;ativo;2024-12-31;268;8;2024-10-02;2024-12-31
1198;1198;2;BA;2023-02-27;;ativo;2024-12-31;673;22;2024-10-02;2024-12-31
1199;1199;1;SP;2023-04-13;;ativo;2024-12-31;628;20;2024-10-02;2024-12-31
1200;1200;3;RJ;2023-12-21;;ativo;2024-12-31;376;12;2024-10-02;2024-12-31
1201;1201;3;SP;2023-02-12;;ativo;2024-12-31;688;22;2024-10-02;2024-12-31
1202;1202;3;SP;2023-05-10;;ativo;2024-12-31;601;20;2024-10-02;2024-12-31
1203;1203;2;MG;2022-09-16;;ativo;2024-12-31;837;27;2024-10-02;2024-12-31
1204;1204;2;PR;2022-12-22;;ativo;2024-12-31;740;24;2024-10-02;2024-12-31
1205;1205;4;SP;2022-03-11;;ativo;2024-12-31;1026;34;2024-10-02;2024-12-31
1206;1206;2;SP;2024-06-27;;ativo;2024-12-31;187;6;2024-10-02;2024-12-31
1207;1207;4;RJ;2022-04-29;2022-07-11;cancelou;2022-07-11;73;2;2022-04-12;2022-07-11
1208;1208;2;RS;2023-02-28;;ativo;2024-12-31;672;22;2024-10-02;2024-12-31
1209;1209;3;RJ;2024-03-06;;ativo;2024-12-31;300;10;2024-10-02;2024-12-31
1210;1210;3;BA;2024-06-10;;ativo;2024-12-31;204;6;2024-10-02;2024-12-31
1211;1211;2;PR;2023-04-07;;ativo;2024-12-31;634;21;2024-10-02;2024-12-31
1212;1212;2;CE;2023-02-05;2024-03-26;cancelou;2024-03-26;415;13;2023-12-27;2024-03-26
1213;1213;3;RS;2023-10-23;;ativo;2024-12-31;435;14;2024-10-02;2024-12-31
1214;1214;4;BA;2024-06-12;;ativo;2024-12-31;202;6;2024-10-02;2024-12-31
1215;1215;1;PE;2024-02-09;;ativo;2024-12-31;326;10;2024-10-02;2024-12-31
1216;1216;1;RJ;2023-10-05;;ativo;2024-12-31;453;15;2024-10-02;2024-12-31
1217;1217;3;BA;2024-02-17;;ativo;2024-12-31;318;10;2024-10-02;2024-12-31
1218;1218;2;SP;2022-09-11;2023-05-23;cancelou;2023-05-23;254;8;2023-02-22;2023-05-23
1219;1219;2;PR;2024-04-27;;ativo;2024-12-31;248;8;2024-10-02;2024-12-31
1220;1220;1;PE;2022-08-21;;ativo;2024-12-31;863;28;2024-10-02;2024-12-31
1221;1221;2;BA;2023-08-15;;ativo;2024-12-31;504;16;2024-10-02;2024-12-31
1222;1222;2;MG;2023-08-19;;ativo;2024-12-31;500;16;2024-10-02;2024-12-31
1223;1223;1;SP;2023-07-09;;ativo;2024-12-31;541;18;2024-10-02;2024-12-31
1224;1224;2;CE;2023-06-20;2024-02-28;cancelou;2024-02-28;253;8;2023-11-30;2024-02-28
1225;1225;2;RJ;2022-01-08;;ativo;2024-12-31;1088;36;2024-10-02;2024-12-31
1226;1226;4;PR;2023-08-31;;ativo;2024-12-31;488;16;2024-10-02;2024-12-31
1227;1227;3;PR;2023-04-10;;ativo;2024-12-31;631;21;2024-10-02;2024-12-31
1228;1228;1;RJ;2024-06-23;;ativo;2024-12-31;191;6;2024-10-02;2024-12-31
1229;1229;4;CE;2022-12-15;;ativo;2024-12-31;747;24;2024-10-02;2024-12-31
1230;1230;1;SP;2022-05-31;;ativo;2024-12-31;945;31;2024-10-02;2024-12-31
1231;1231;1;CE;2024-05-19;;ativo;2024-12-31;226;7;2024-10-02;2024-12-31
1232;1232;1;RS;2023-05-21;2023-10-08;cancelou;2023-10-08;140;4;2023-07-10;2023-10-08
1233;1233;2;CE;2024-06-11;2024-12-24;cancelou;2024-12-24;196;6;2024-09-25;2024-12-24
1234;1234;3;SP;2024-06-21;;ativo;2024-12-31;193;6;2024-10-02;2024-12-31
1235;1235;2;BA;2024-03-14;;ativo;2024-12-31;292;9;2024-10-02;2024-12-31
1236;1236;1;MG;2023-11-28;;ativo;2024-12-31;399;13;2024-10-02;2024-12-31
1237;1237;1;RJ;2022-10-11;;ativo;2024-12-31;812;27;2024-10-02;2024-12-31
1238;1238;2;SP;2024-06-05;;ativo;2024-12-31;209;6;2024-10-02;2024-12-31
1239;1239;1;PR;2024-04-01;;ativo;2024-12-31;274;9;2024-10-02;2024-12-31
1240;1240;1;SP;2023-03-21;;ativo;2024-12-31;651;21;2024-10-02;2024-12-31
1241;1241;1;RJ;2024-01-03;;ativo;2024-12-31;363;12;2024-10-02;2024-12-31
1242;1242;2;PE;2024-02-19;;ativo;2024-12-31;316;10;2024-10-02;2024-12-31
1243;1243;3;SP;2024-06-14;;ativo;2024-12-31;200;6;2024-10-02;2024-12-31
1244;1244;3;SP;2023-07-31;;ativo;2024-12-31;519;17;2024-10-02;2024-12-31
1245;1245;4;CE;2023-06-12;;ativo;2024-12-31;568;18;2024-10-02;2024-12-31
1246;1246;1;RJ;2022-04-18;2022-08-04;cancelou;2022-08-04;108;3;2022-05-06;2022-08-04
1247;1247;2;RJ;2022-06-18;2023-04-15;cancelou;2023-04-15;301;10;2023-01-15;2023-04-15
1248;1248;1;PE;2023-04-18;2024-07-11;cancelou;2024-07-11;450;15;2024-04-12;2024-07-11
1249;1249;3;RJ;2022-01-24;;ativo;2024-12-31;1072;35;2024-10-02;2024-12-31
1250;1250;2;SP;2024-02-26;;ativo;2024-12-31;309;10;2024-10-02;2024-12-31
1251;1251;2;RS;2023-12-04;;ativo;2024-12-31;393;13;2024-10-02;2024-12-31
1252;1252;2;RJ;2022-08-31;;ativo;2024-12-31;853;28;2024-10-02;2024-12-31
1253;1253;3;PE;2023-03-01;;ativo;2024-12-31;671;22;2024-10-02;2024-12-31
1254;1254;1;RJ;2023-12-18;;ativo;2024-12-31;379;12;2024-10-02;2024-12-31
1255;1255;2;RJ;2022-01-25;;ativo;2024-12-31;1071;35;2024-10-02;2024-12-31
1256;1256;2;CE;2022-12-24;2024-03-28;cancelou;2024-03-28;460;15;2023-12-29;2024-03-28
1257;1257;1;RJ;2023-07-17;;ativo;2024-12-31;533;17;2024-10-02;2024-12-31
1258;1258;2;PE;2022-01-21;;ativo;2024-12-31;1075;35;2024-10-02;2024-12-31
1259;1259;1;SP;2023-04-13;;ativo;2024-12-31;628;20;2024-10-02;2024-12-31
1260;1260;4;MG;2024-02-25;;ativo;2024-12-31;310;10;2024-10-02;2024-12-31
1261;1261;2;RJ;2023-04-06;;ativo;2024-12-31;635;21;2024-10-02;2024-12-31
1262;1262;2;RJ;2022-04-06;;ativo;2024-12-31;1000;33;2024-10-02;2024-12-31
1263;1263;2;RS;2022-03-30;2023-04-06;cancelou;2023-04-06;372;12;2023-01-06;2023-04-06
1264;1264;1;MG;2023-07-27;;ativo;2024-12-31;523;17;2024-10-02;2024-12-31
1265;1265;2;RJ;2023-07-10;;ativo;2024-12-31;540;18;2024-10-02;2024-12-31
1266;1266;2;SP;2022-07-28;;ativo;2024-12-31;887;29;2024-10-02;2024-12-31
